symbol,avg_volume_30d,avg_trades_30d,as_of,lookback_days,liquidity_score,rank
BTCUSDT,6960521567.967521,,2020-12-01 00:00:00+00:00,30,6960521567.967521,1
ETHUSDT,2034431663.7786708,,2020-12-01 00:00:00+00:00,30,2034431663.7786708,2
XRPUSDT,835947296.5665324,,2020-12-01 00:00:00+00:00,30,835947296.5665324,3
LINKUSDT,453601042.90537256,,2020-12-01 00:00:00+00:00,30,453601042.90537256,4
YFIUSDT,349694538.838129,,2020-12-01 00:00:00+00:00,30,349694538.838129,5
LTCUSDT,280352444.46915865,,2020-12-01 00:00:00+00:00,30,280352444.46915865,6
BCHUSDT,154350016.67923903,,2020-12-01 00:00:00+00:00,30,154350016.67923903,7
XLMUSDT,147865189.09698418,,2020-12-01 00:00:00+00:00,30,147865189.09698418,8
UNIUSDT,133831066.31259032,,2020-12-01 00:00:00+00:00,30,133831066.31259032,9
ADAUSDT,122249133.3285571,,2020-12-01 00:00:00+00:00,30,122249133.3285571,10
SUSHIUSDT,98460910.99875163,,2020-12-01 00:00:00+00:00,30,98460910.99875163,11
BNBUSDT,98106661.03771259,,2020-12-01 00:00:00+00:00,30,98106661.03771259,12
AAVEUSDT,81371711.86318387,,2020-12-01 00:00:00+00:00,30,81371711.86318387,13
CRVUSDT,74075394.71112257,,2020-12-01 00:00:00+00:00,30,74075394.71112257,14
DOTUSDT,68855633.22268386,,2020-12-01 00:00:00+00:00,30,68855633.22268386,15
TRXUSDT,67379203.99205483,,2020-12-01 00:00:00+00:00,30,67379203.99205483,16
SXPUSDT,62516311.10509484,,2020-12-01 00:00:00+00:00,30,62516311.10509484,17
FILUSDT,56156555.57260323,,2020-12-01 00:00:00+00:00,30,56156555.57260323,18
ETCUSDT,55013855.96965807,,2020-12-01 00:00:00+00:00,30,55013855.96965807,19
XTZUSDT,47285685.85717097,,2020-12-01 00:00:00+00:00,30,47285685.85717097,20
ZECUSDT,37327300.273522265,,2020-12-01 00:00:00+00:00,30,37327300.273522265,21
BANDUSDT,36425058.649643876,,2020-12-01 00:00:00+00:00,30,36425058.649643876,22
VETUSDT,27788547.74884887,,2020-12-01 00:00:00+00:00,30,27788547.74884887,23
COMPUSDT,27036280.811056454,,2020-12-01 00:00:00+00:00,30,27036280.811056454,24
XMRUSDT,26642369.572563224,,2020-12-01 00:00:00+00:00,30,26642369.572563224,25
RSRUSDT,25985947.72526348,,2020-12-01 00:00:00+00:00,30,25985947.72526348,26
DASHUSDT,25832272.016653225,,2020-12-01 00:00:00+00:00,30,25832272.016653225,27
TRBUSDT,25381146.2951129,,2020-12-01 00:00:00+00:00,30,25381146.2951129,28
NEOUSDT,24066267.760140326,,2020-12-01 00:00:00+00:00,30,24066267.760140326,29
ATOMUSDT,23076927.33223742,,2020-12-01 00:00:00+00:00,30,23076927.33223742,30
ALGOUSDT,22259852.311763234,,2020-12-01 00:00:00+00:00,30,22259852.311763234,31
KAVAUSDT,21880422.53262355,,2020-12-01 00:00:00+00:00,30,21880422.53262355,32
SOLUSDT,21687170.982596777,,2020-12-01 00:00:00+00:00,30,21687170.982596777,33
AVAXUSDT,21110760.07294839,,2020-12-01 00:00:00+00:00,30,21110760.07294839,34
SNXUSDT,20428707.622170966,,2020-12-01 00:00:00+00:00,30,20428707.622170966,35
THETAUSDT,18368326.16414355,,2020-12-01 00:00:00+00:00,30,18368326.16414355,36
ZILUSDT,16746634.054382259,,2020-12-01 00:00:00+00:00,30,16746634.054382259,37
RLCUSDT,16663245.717093874,,2020-12-01 00:00:00+00:00,30,16663245.717093874,38
RUNEUSDT,15502551.020432256,,2020-12-01 00:00:00+00:00,30,15502551.020432256,39
