symbol,avg_volume_30d,avg_trades_30d,as_of,lookback_days,liquidity_score,rank
BTCUSDT,914307487.9130774,,2020-01-01 00:00:00+00:00,30,914307487.9130774,1
ETHUSDT,60905839.25161807,,2020-01-01 00:00:00+00:00,30,60905839.25161807,2
