symbol,avg_volume_30d,avg_trades_30d,as_of,lookback_days,liquidity_score,rank
BTCUSDT,11630447882.447653,,2023-06-01 00:00:00+00:00,30,11630447882.447653,1
ETHUSDT,5467912931.148305,,2023-06-01 00:00:00+00:00,30,5467912931.148305,2
XRPUSDT,579059008.1092579,,2023-06-01 00:00:00+00:00,30,579059008.1092579,3
ARPAUSDT,493113392.3828521,,2023-06-01 00:00:00+00:00,30,493113392.3828521,4
ARBUSDT,432806743.389838,,2023-06-01 00:00:00+00:00,30,432806743.389838,5
LTCUSDT,412678203.72982746,,2023-06-01 00:00:00+00:00,30,412678203.72982746,6
SOLUSDT,372264660.0575162,,2023-06-01 00:00:00+00:00,30,372264660.0575162,7
SUIUSDT,345186299.7036126,,2023-06-01 00:00:00+00:00,30,345186299.7036126,8
CFXUSDT,337268846.49366134,,2023-06-01 00:00:00+00:00,30,337268846.49366134,9
DOGEUSDT,262625241.15874198,,2023-06-01 00:00:00+00:00,30,262625241.15874198,10
BNBUSDT,249139694.2715742,,2023-06-01 00:00:00+00:00,30,249139694.2715742,11
OPUSDT,235692966.38556257,,2023-06-01 00:00:00+00:00,30,235692966.38556257,12
INJUSDT,232363366.6983,,2023-06-01 00:00:00+00:00,30,232363366.6983,13
EDUUSDT,232020018.58129677,,2023-06-01 00:00:00+00:00,30,232020018.58129677,14
MASKUSDT,223367981.306,,2023-06-01 00:00:00+00:00,30,223367981.306,15
LDOUSDT,205967570.29470325,,2023-06-01 00:00:00+00:00,30,205967570.29470325,16
ADAUSDT,185424787.54839355,,2023-06-01 00:00:00+00:00,30,185424787.54839355,17
GALAUSDT,160851069.20383805,,2023-06-01 00:00:00+00:00,30,160851069.20383805,18
APTUSDT,154456792.4481439,,2023-06-01 00:00:00+00:00,30,154456792.4481439,19
KAVAUSDT,154069436.07842937,,2023-06-01 00:00:00+00:00,30,154069436.07842937,20
STXUSDT,151190618.04334518,,2023-06-01 00:00:00+00:00,30,151190618.04334518,21
IDUSDT,120605203.92014515,,2023-06-01 00:00:00+00:00,30,120605203.92014515,22
LINKUSDT,118717275.30212289,,2023-06-01 00:00:00+00:00,30,118717275.30212289,23
AVAXUSDT,118491104.73919354,,2023-06-01 00:00:00+00:00,30,118491104.73919354,24
CTSIUSDT,108252449.2874387,,2023-06-01 00:00:00+00:00,30,108252449.2874387,25
RLCUSDT,107955094.61043777,,2023-06-01 00:00:00+00:00,30,107955094.61043777,26
FILUSDT,105916756.37801936,,2023-06-01 00:00:00+00:00,30,105916756.37801936,27
ETCUSDT,101608146.70342064,,2023-06-01 00:00:00+00:00,30,101608146.70342064,28
GMTUSDT,98797265.4423129,,2023-06-01 00:00:00+00:00,30,98797265.4423129,29
DYDXUSDT,98197592.78495806,,2023-06-01 00:00:00+00:00,30,98197592.78495806,30
DOTUSDT,97035105.12256128,,2023-06-01 00:00:00+00:00,30,97035105.12256128,31
ATOMUSDT,94586237.56106551,,2023-06-01 00:00:00+00:00,30,94586237.56106551,32
SANDUSDT,91166558.86549032,,2023-06-01 00:00:00+00:00,30,91166558.86549032,33
MTLUSDT,90321596.89668384,,2023-06-01 00:00:00+00:00,30,90321596.89668384,34
1000SHIBUSDT,90236217.48927842,,2023-06-01 00:00:00+00:00,30,90236217.48927842,35
JASMYUSDT,88396944.51043521,,2023-06-01 00:00:00+00:00,30,88396944.51043521,36
TRXUSDT,84722811.76563162,,2023-06-01 00:00:00+00:00,30,84722811.76563162,37
BCHUSDT,80788144.58576354,,2023-06-01 00:00:00+00:00,30,80788144.58576354,38
BELUSDT,79179764.45921291,,2023-06-01 00:00:00+00:00,30,79179764.45921291,39
PHBUSDT,75414940.84582259,,2023-06-01 00:00:00+00:00,30,75414940.84582259,40
