symbol,avg_volume_30d,avg_trades_30d,as_of,lookback_days,liquidity_score,rank
BTCUSDT,7067604603.1365795,,2021-01-01 00:00:00+00:00,30,7067604603.1365795,1
ETHUSDT,2004001638.0201097,,2021-01-01 00:00:00+00:00,30,2004001638.0201097,2
XRPUSDT,1326098069.491429,,2021-01-01 00:00:00+00:00,30,1326098069.491429,3
LTCUSDT,494113871.88019156,,2021-01-01 00:00:00+00:00,30,494113871.88019156,4
LINKUSDT,267737894.26578906,,2021-01-01 00:00:00+00:00,30,267737894.26578906,5
BCHUSDT,220959228.8148068,,2021-01-01 00:00:00+00:00,30,220959228.8148068,6
SUSHIUSDT,139716476.86111936,,2021-01-01 00:00:00+00:00,30,139716476.86111936,7
YFIUSDT,139248906.0405871,,2021-01-01 00:00:00+00:00,30,139248906.0405871,8
XLMUSDT,108457034.64214839,,2021-01-01 00:00:00+00:00,30,108457034.64214839,9
DOTUSDT,106390360.2478387,,2021-01-01 00:00:00+00:00,30,106390360.2478387,10
ADAUSDT,103126756.66593389,,2021-01-01 00:00:00+00:00,30,103126756.66593389,11
BNBUSDT,96365913.14233999,,2021-01-01 00:00:00+00:00,30,96365913.14233999,12
UNIUSDT,67649016.93128064,,2021-01-01 00:00:00+00:00,30,67649016.93128064,13
ZILUSDT,62613113.55840774,,2021-01-01 00:00:00+00:00,30,62613113.55840774,14
EGLDUSDT,50501301.34966128,,2021-01-01 00:00:00+00:00,30,50501301.34966128,15
THETAUSDT,50439391.801447414,,2021-01-01 00:00:00+00:00,30,50439391.801447414,16
AAVEUSDT,48840621.12188388,,2021-01-01 00:00:00+00:00,30,48840621.12188388,17
COMPUSDT,39988024.11010451,,2021-01-01 00:00:00+00:00,30,39988024.11010451,18
TRXUSDT,39735975.01947549,,2021-01-01 00:00:00+00:00,30,39735975.01947549,19
ETCUSDT,38547311.62342224,,2021-01-01 00:00:00+00:00,30,38547311.62342224,20
FILUSDT,36876384.3370742,,2021-01-01 00:00:00+00:00,30,36876384.3370742,21
CRVUSDT,35730241.75165483,,2021-01-01 00:00:00+00:00,30,35730241.75165483,22
VETUSDT,32941799.199865483,,2021-01-01 00:00:00+00:00,30,32941799.199865483,23
XMRUSDT,30924576.872915808,,2021-01-01 00:00:00+00:00,30,30924576.872915808,24
SNXUSDT,26766020.00885161,,2021-01-01 00:00:00+00:00,30,26766020.00885161,25
SXPUSDT,25204882.664544187,,2021-01-01 00:00:00+00:00,30,25204882.664544187,26
BANDUSDT,23825718.16275322,,2021-01-01 00:00:00+00:00,30,23825718.16275322,27
XTZUSDT,23002204.003980644,,2021-01-01 00:00:00+00:00,30,23002204.003980644,28
ALGOUSDT,21035927.629569355,,2021-01-01 00:00:00+00:00,30,21035927.629569355,29
ZECUSDT,20807768.115169358,,2021-01-01 00:00:00+00:00,30,20807768.115169358,30
AVAXUSDT,18996612.336109675,,2021-01-01 00:00:00+00:00,30,18996612.336109675,31
DASHUSDT,17738129.243059672,,2021-01-01 00:00:00+00:00,30,17738129.243059672,32
KSMUSDT,17415997.49700645,,2021-01-01 00:00:00+00:00,30,17415997.49700645,33
ATOMUSDT,17329313.94237129,,2021-01-01 00:00:00+00:00,30,17329313.94237129,34
SOLUSDT,15181480.487312905,,2021-01-01 00:00:00+00:00,30,15181480.487312905,35
AXSUSDT,15058575.654845802,,2021-01-01 00:00:00+00:00,30,15058575.654845802,36
