symbol,avg_volume_30d,avg_trades_30d,as_of,lookback_days,liquidity_score,rank
BTCUSDT,2912964252.7029862,,2020-11-01 00:00:00+00:00,30,2912964252.7029862,1
ETHUSDT,646721184.3290036,,2020-11-01 00:00:00+00:00,30,646721184.3290036,2
LINKUSDT,280032080.7579545,,2020-11-01 00:00:00+00:00,30,280032080.7579545,3
YFIUSDT,148115271.03491294,,2020-11-01 00:00:00+00:00,30,148115271.03491294,4
BCHUSDT,99716482.04974388,,2020-11-01 00:00:00+00:00,30,99716482.04974388,5
UNIUSDT,85822514.78338386,,2020-11-01 00:00:00+00:00,30,85822514.78338386,6
BNBUSDT,80518388.40893452,,2020-11-01 00:00:00+00:00,30,80518388.40893452,7
LTCUSDT,73200330.25386646,,2020-11-01 00:00:00+00:00,30,73200330.25386646,8
XRPUSDT,64866684.304426454,,2020-11-01 00:00:00+00:00,30,64866684.304426454,9
DOTUSDT,46697388.25561614,,2020-11-01 00:00:00+00:00,30,46697388.25561614,10
ADAUSDT,39663463.0463529,,2020-11-01 00:00:00+00:00,30,39663463.0463529,11
SUSHIUSDT,37062233.3144258,,2020-11-01 00:00:00+00:00,30,37062233.3144258,12
TRXUSDT,33509505.251517426,,2020-11-01 00:00:00+00:00,30,33509505.251517426,13
XMRUSDT,32839573.008163553,,2020-11-01 00:00:00+00:00,30,32839573.008163553,14
CRVUSDT,29742437.594090324,,2020-11-01 00:00:00+00:00,30,29742437.594090324,15
SXPUSDT,29035548.24118645,,2020-11-01 00:00:00+00:00,30,29035548.24118645,16
THETAUSDT,25915187.409605157,,2020-11-01 00:00:00+00:00,30,25915187.409605157,17
ATOMUSDT,21033344.413530968,,2020-11-01 00:00:00+00:00,30,21033344.413530968,18
ZECUSDT,20269249.866730962,,2020-11-01 00:00:00+00:00,30,20269249.866730962,19
AVAXUSDT,19264983.7237,,2020-11-01 00:00:00+00:00,30,19264983.7237,20
TRBUSDT,19202762.615987092,,2020-11-01 00:00:00+00:00,30,19202762.615987092,21
BANDUSDT,18477060.448676124,,2020-11-01 00:00:00+00:00,30,18477060.448676124,22
XTZUSDT,18112054.66967419,,2020-11-01 00:00:00+00:00,30,18112054.66967419,23
COMPUSDT,16733487.627183547,,2020-11-01 00:00:00+00:00,30,16733487.627183547,24
NEOUSDT,15168993.097016774,,2020-11-01 00:00:00+00:00,30,15168993.097016774,25
